target_themes,target_rating,fen,best_move,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match,main_line,best_move_matches
,,r2qn1rk/pb1pp1bp/1p4pN/8/4P1n1/1BN5/PP3PPP/R1B1R1K1 w - - 0 18,h6f7,True,True,False,"['opening', 'mateIn1', 'mate', 'smotheredMate', 'oneMove']",872.708984375,,h6f7,True
,,8/8/1k6/6R1/3K2P1/p7/7r/8 b - - 0 48,a3a2,True,False,False,,,,,
,,8/8/8/1k6/pR6/2PK4/1r6/8 b - - 4 49,b2b4,True,False,False,,,,,
,,5N2/3k4/pQ1p4/2p1p3/4P3/1KPP4/1P6/5q2 b - - 2 58,d7d6,True,False,False,,,,,
,,B2kr3/p2n1ppp/1p2bn2/4q3/8/1NP3PP/PP2PP2/RN1QK2R b KQ - 0 14,e6b3,True,False,True,,,,,
,,5rk1/1p2qpBp/p2p2p1/2r5/Q1B1PP2/8/PP3P1P/R5RK b - - 0 26,e7e4,True,False,False,,,,,
,,rnb2k1r/pppp2p1/5n1p/4q1NQ/2B5/4P1P1/PPP2PP1/RN2K3 w Q - 0 13,h5f7,True,False,False,,,,,
,,4r1k1/p3rpp1/1p1q2np/1Rp1n3/8/P2P4/3P1PPP/3QRBK1 b - - 1 23,e5f3,True,False,False,,,,,
,,r1b4k/ppp3pp/8/4P1q1/3n4/B4Q2/P4PPP/5RK1 w - - 0 19,f3f8,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",612.9842529296875,,f3f8,True
,,6k1/pppQ1ppp/8/8/4r1P1/7P/P2K1P2/7q w - - 0 27,d7d8,True,False,False,,,,,
,,r3r1k1/p3qppp/2p5/3n4/1b4b1/1N1B2Q1/PPPB1PPP/R5K1 w - - 0 18,g3g4,True,False,False,,,,,
,,4r3/pB6/P7/k6p/6pP/6P1/3R4/r2K4 w - - 2 50,d1c2,True,False,False,,,,,
,,5rk1/6pp/8/3P4/8/6Nn/2Q1p1PP/6RK b - - 0 43,h3f2,True,True,False,"['endgame', 'mateIn1', 'mate', 'smotheredMate', 'oneMove']",939.5618286132812,,h3f2,True
,,1r4k1/3PR3/6p1/4p3/2n1P1P1/5p1P/1p4r1/1R5K w - - 1 49,e7e8,True,True,False,"['endgame', 'advantage', 'short']",1470.3109130859375,,e7e8 g8g7 e8b8,True
,,r4rk1/1p1n1ppp/2pq4/4b3/4P1Q1/8/PP3PPP/RNBR2K1 b - - 7 18,d6b4,True,False,False,,,,,
,,6k1/rp2b2p/pN2q2n/2PpPn1r/P3p1p1/2P1B1P1/4Q1BP/3R1RK1 b - - 0 24,f5e3,True,False,False,,,,,
,,8/8/7p/6p1/3pk1P1/4p2P/6K1/4R3 b - - 5 51,e4d3,True,False,False,,,,,
,,3n4/8/2p1kp2/p1P2Rp1/P1PPP1Pp/7P/1R3K2/2r5 b - - 0 49,c1h1,True,False,False,,,,,
,,6k1/7p/3q2p1/p2Pnp2/8/r5PB/1Q3P1P/4R1K1 w - - 0 34,e1e5,True,False,False,,,,,
,,3r3k/1p3Qpp/p7/4p3/8/1B2q1P1/Pr2NRK1/8 w - - 4 29,f7f8,True,False,False,,,,,
,,7r/B1p2ppp/B3q3/1k6/8/3bPPK1/PP1r2PP/2R4R w - - 2 24,a2a4,False,False,,,,,,
,,r1bqkbnr/1ppp1ppp/p1n5/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 4,h5f7,True,True,False,"['opening', 'mateIn1', 'mate', 'attackingF2F7', 'oneMove']",710.501953125,,h5f7,True
,,2kr3r/ppp5/1P6/8/1P4np/2P3p1/6B1/R1B2R1K b - - 0 32,g4f2,True,False,False,,,,,
,,r2qk2r/pp1nbppp/5nb1/3NN1B1/8/8/PPP2PPP/R2QKB1R b KQkq - 0 10,d8a5,True,False,False,,,,,
,,r1b1kb1r/pp3ppp/8/qN1p4/1nPp4/5PBB/P3P2P/R2QK1NR b KQkq - 1 11,b4d3,True,False,False,,,,,
,,r4rk1/n1p1qpp1/B2p1b1B/1P1P4/4P3/P4P2/6PP/2RQ1RK1 b - - 0 21,a7c8,True,False,False,,,,,
,,8/8/8/1p1k1KPp/p2p3P/P2P4/1PP1r3/8 w - - 0 39,g5g6,True,False,True,,,,,
,,r1b3rk/ppQ2p1p/8/8/1PP2B2/6qP/Pb4B1/3R1R1K b - - 0 28,c8h3,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",928.6338500976562,,g3g2,False
,,3r1bnr/ppk2Npp/2nBp3/3pPp2/3q4/1P6/P2P1PPP/1N1Q1RK1 b - - 3 14,d8d6,True,False,False,,,,,
,,5r2/1p4pk/p1p4p/2bqP3/4N3/2P3Q1/1P3PPK/2r1R3 w - - 0 32,e4f6,True,False,False,,,,,
,,2k2r2/ppp3R1/8/n4P2/8/2P2q2/PP1Q4/5K2 w - - 2 25,d2d7,True,False,False,,,,,
,,r4rk1/4b1pp/b3N3/2q5/8/2B5/1PP2PPP/R2QR1K1 b - - 0 19,c5f2,True,False,False,,,,,
,,8/5kp1/7p/5P2/2b5/1p4P1/6KP/1B6 b - - 1 36,c4d5,True,False,False,,,,,
,,r2qr1k1/2pnBpp1/pp5p/3p3b/3P2n1/1QP2NP1/PP1N1PBP/R3R1K1 b - - 0 14,g4d2,True,False,False,,,,,
,,5k2/3r2r1/R7/3p3p/6pK/6P1/P3R2P/8 w - - 3 48,a6a8,True,False,False,,,,,
,,2kr4/Bp3pp1/2p1b3/4p3/4Pb2/P2P2q1/1PQ2N2/R3KR1r w Q - 3 22,f1h1,True,False,False,,,,,
,,3n4/3P4/4kPp1/P1p3Pp/7P/1Pp5/8/2K5 w - - 1 47,a5a6,True,False,False,,,,,
,,r3r3/3b1p1k/p2p3b/1p1P3p/4Ppn1/3B1Np1/PP1QN1PB/2R3RK b - - 0 34,g4f2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'smotheredMate', 'oneMove']",823.5499267578125,,g4f2,True
,,r5k1/1b2rq1p/4p1pQ/pp3pPn/2pP1P2/P1P2B1R/1P1B3P/4R2K w - - 0 29,f3b7,True,False,False,,,,,
,,2kr2r1/p4p1p/1p4p1/2q5/3B1Q2/1P6/P3NP1P/4K1R1 b - - 3 21,d8d4,True,False,False,,,,,
,,5r2/pp2kpQ1/6p1/6q1/2P3n1/2BKP3/r7/3R3R w - - 0 32,c3b4,True,False,False,,,,,
,,8/1p4pk/2p1nq2/p2p3r/8/P1P1Q1Pp/1P2RP1K/4N3 w - - 6 42,e1f3,True,False,False,,,,,
,,r3k2r/1b2qppp/p1n5/1ppnN3/3p4/3P1Q2/PPP2PPP/RN3RK1 w kq - 2 14,e5c6,True,False,False,,,,,
,,1R3Q2/2p1r2p/p2p2p1/P1p4k/8/6qP/4r1P1/5RK1 w - - 8 36,f1f5,True,False,False,,,,,
,,r7/6RR/4k1p1/1B3p2/8/4PpPP/2P2P1K/r7 b - - 8 38,a1c1,True,False,True,,,,,
,,r1b1r3/ppp2pkp/2p5/5P2/1b3Q2/3q3P/PPp1NKP1/R1B4R w - - 0 15,c1h6,True,False,True,,,,,
,,6k1/7p/6p1/pr1P4/2bB4/1q3BP1/5P1P/4Q1K1 w - - 0 35,e1e8,True,False,False,,,,,
,,1r4k1/p4pp1/4p2p/4q3/2N5/3R1Q1P/P4PP1/6K1 b - - 3 39,e5e1,True,False,False,,,,,
,,1r6/1p4k1/3p1rq1/R1PPp1pp/1p2PpP1/1P3P1P/2P3K1/1Q3R2 b - - 0 33,h5g4,True,False,False,,,,,
,,6r1/bp1Nk1rp/p3P3/5q2/1P1p1Q2/8/6PP/3b1R1K w - - 0 30,f4h4,True,False,False,,,,,
,,7k/p6p/1pp3q1/3p4/3bn1N1/P4QpP/8/4R2K w - - 0 32,f3f8,True,False,False,,,,,
,,1k6/2p3pQ/1p3b1p/3p4/7r/1R6/P2q1P2/1R5K w - - 4 34,b3h3,True,False,False,,,,,
,,4k3/4r3/R3Bp2/5Ppp/P1p4r/2P5/6K1/8 w - - 10 50,a6a8,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",756.569580078125,,a6a8,True
,,2k3rr/5p2/4p3/7b/pbqNP3/2B1Q2P/4NP2/R2R3K b - - 2 32,h5e2,True,False,False,,,,,
,,8/8/7p/8/8/4k1P1/2K3P1/8 b - - 2 54,e3f2,True,False,False,,,,,
,,3r3r/Nbb1n2p/1pq1p1p1/1B2Pp2/3Q1P2/P3N3/1PP3PP/R4RK1 b - - 10 19,c6c5,False,False,,,,,,
,,2kr2nr/2p2ppp/p1pbpq2/8/4p1P1/2N4Q/PPPP3P/R1B1K2R w KQ - 1 14,c3e4,True,False,False,,,,,
,,6k1/r4p2/4p1p1/R6p/1Q6/P2q2P1/5P2/6K1 w - - 0 38,b4b8,True,False,False,,,,,
,,3r1rk1/2q2ppp/p1bpPb2/np4N1/5B2/2PB2K1/PP2Q1PP/3RR3 b - - 0 20,f6g5,True,False,False,,,,,
,,r4r1k/1bp2pp1/7p/p1qn1N2/1pn5/5P2/PP3BPP/R2Q1RK1 w - - 0 24,b2b3,True,False,False,,,,,
,,r2r1k2/pp1bp1b1/3PB2p/2p5/5B2/2P3P1/PP1K2P1/7R w - - 1 24,f4h6,True,False,False,,,,,
,,r5k1/2p2p2/p1p5/2NpP3/3P1qPp/1PQ1R1n1/P5PK/R7 b - - 0 30,g3f1,True,False,False,,,,,
,,8/6pp/1p6/kP2K3/8/5PP1/8/8 w - - 5 50,f3f4,True,False,False,,,,,
,,r5k1/4pp1p/p5p1/R2Pn3/Q3P3/8/q4PPP/5RK1 b - - 2 27,a2a4,True,False,True,,,,,
,,8/1q3kp1/5p2/bPp2p2/P3rP2/2PQPN2/5K2/7R b - - 4 37,e4e3,True,False,False,,,,,
,,1r4k1/6p1/7p/p2p4/P1n4Q/2P2NP1/R4rP1/K7 b - - 1 33,f2f1,True,False,False,,,,,
,,1r3k1r/1pqb1P2/p2p4/2pNn3/1PPn4/P2P1N2/B5Q1/1R3RK1 b - - 0 28,d4f3,True,False,False,,,,,
,,4B1k1/5p1p/bp1Q2p1/p2P4/7P/P1b1B3/5PP1/1r4KR b - - 1 24,c3e5,False,False,,,,,,
,,rnb3k1/1p3p1p/6pB/p2R4/8/1Nb5/P1P1rPPP/2K4R w - - 0 16,d5d8,True,True,False,"['middlegame', 'mateIn2', 'mate', 'fork', 'short']",737.3695068359375,,d5d8 e2e8 d8e8,True
,,7k/6p1/8/2p1pP1p/2P1P2P/1P6/3NK3/r7 w - - 0 39,f5f6,True,False,False,,,,,
,,r1b2k1r/pp2Npbp/n1p1p1p1/4q3/2P5/4B1P1/PP3PBP/R2QK2R w KQ - 2 16,d1d8,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",810.6693725585938,,d1d8,True
,,6k1/5ppp/3p4/1Q1P4/P1r1qP2/6P1/7P/6K1 w - - 0 34,b5b8,True,True,False,"['endgame', 'mateIn3', 'mate', 'long']",951.561767578125,,b5b8 c4c8 b8c8 e4e8 c8e8,True
,,r3kb1r/ppp4p/4b3/2q1Np2/1nP1p3/4P3/PBQ2PPP/R4RK1 w kq - 0 15,c2a4,True,False,False,,,,,
,,6k1/1p4p1/1P3p1p/2p2P2/P5QP/B4R2/5KP1/3r3q b - - 4 35,d1d2,True,False,False,,,,,
,,8/5Qpk/8/p3P2p/P4PK1/3r4/Bq3bPP/5R2 b - - 2 30,h7h6,False,False,,,,,,
,,rn2k1nr/p1pp3p/1p2p1N1/5pqQ/3Pb3/6P1/PPP2PBP/RNb2RK1 w kq - 1 10,g6h8,True,False,False,,,,,
,,1qk4r/1p1b1p2/pBpr1b1p/P3n3/1P1N2p1/4P1P1/1Q2BP1P/R1R3K1 b - - 3 26,d6d4,True,False,True,,,,,
,,5rk1/6p1/4Q2p/2p4q/8/P1N1Pn2/1P4K1/R2R4 b - - 2 31,g8h8,True,False,False,,,,,
,,2kr3r/ppp3p1/4R3/2N2n1p/8/8/PPP2PPP/R1B3K1 b - - 0 16,d8d1,True,True,False,"['middlegame', 'mateIn2', 'mate', 'backRankMate', 'short']",650.3966064453125,,d8d1 e6e1 d1e1,True
,,2kr4/ppp1b2p/2q1pnr1/3p4/Q2P4/2N1P1B1/PP3PPP/R4RK1 b - - 4 16,c6a4,True,False,False,,,,,
,,8/6k1/1p1p1p1p/pPpP4/P1P1KPP1/8/8/8 w - - 7 62,e4f5,True,False,False,,,,,
,,2r5/1b3pkp/p1qp1np1/1p1Np3/4P3/PB1P3P/1P1Q1PP1/2R3K1 b - - 5 21,c6c1,True,True,False,"['middlegame', 'crushing', 'short']",1051.5595703125,,c6c1 d2c1 c8c1,True
,,7k/6p1/3b1p1p/p2q4/2pP4/P1Pn3P/6Q1/5RK1 b - - 2 41,d5g2,True,False,False,,,,,
,,4N3/p4p1k/6pq/1p5p/1Pp1r3/P5PP/3Q2K1/3RR3 b - - 0 30,h6d2,True,False,False,,,,,
,,r1bkr3/2p2BN1/p1p2p2/6bp/2PP2p1/1q4P1/6PP/4R1K1 w - - 0 25,e1e8,True,False,False,,,,,
,,2krr3/pp1n2R1/2p2p1p/3p4/5P2/2N4Q/PPPq2PP/3R3K b - - 4 22,d2d1,True,False,False,,,,,
,,8/2N5/p7/2p5/P2p1k2/1P1K2p1/8/8 b - - 1 44,f4f3,True,False,False,,,,,
,,r1r3k1/1p1Nppbp/p2p1np1/3P4/3BPP2/P1N5/1P2b1PP/R2R3K b - - 0 19,e2d1,True,False,False,,,,,
,,8/q4p1k/p1P2Pp1/1p1QP1Pp/2n5/P7/5P2/6K1 w - - 2 35,d5d8,True,False,False,,,,,
,,k2r4/Bppq1p1n/p6p/3Pp1p1/N1Q1n3/P5P1/1P3Q2/2K1R3 w - - 0 27,c4a6,True,False,False,,,,,
,,3rr1k1/2q2ppp/4bn2/p1p1N2n/1pP2N2/1P1B2QP/P5P1/2R2RK1 w - - 7 26,f4h5,True,False,False,,,,,
,,8/1r1k4/2R2R2/bP6/3r1B2/3p1p2/5P2/5K2 w - - 1 44,f6f7,True,True,False,"['endgame', 'advantage', 'skewer', 'short']",1465.357177734375,,f6f7 d7e8 f7b7,True
,,r4rk1/2qp1pp1/p1b1p1P1/1p6/4P3/P2B4/2P1Q1P1/b4RK1 w - - 0 20,e2h5,True,False,True,,,,,
,,2nr2k1/2Rr2p1/4p2p/1N1pP1pP/P5P1/8/3K1P2/5R2 b - - 4 33,d7c7,True,False,False,,,,,
,,r3r1k1/p4p1R/1p4pQ/3P4/2P1P1b1/2qB4/P4N2/1K5R b - - 3 27,c3b4,True,False,False,,,,,
,,8/pppkn3/3bb3/8/7q/2N1B3/PPP2PP1/R2Q1RK1 b - - 2 20,h4h2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",843.41015625,,h4h2,True
,,8/P5k1/R7/1K6/2Bp3P/2bP4/1q6/8 w - - 3 58,a6b6,True,False,False,,,,,
,,4r1k1/2q2pp1/7p/p1r5/1p1QP1P1/1P3P1P/RPP1R3/6K1 b - - 0 30,c7g3,True,False,False,,,,,
,,6k1/1r3p1p/3Rp1p1/3bB3/3N2P1/5PKP/3b4/8 w - - 4 42,d6d8,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",578.197265625,,d6d8,True
,,r1bqk2r/ppp2ppp/5n2/3Pp1N1/2B5/2N2n2/PPPP1KPP/R1BQ3R b kq - 2 9,f6g4,True,False,False,,,,,
,,2b2rk1/r5pp/np6/pB1q4/P2Pp3/4P3/1P2QPPP/2R1K2R w K - 4 20,c1c8,True,False,False,,,,,
,,r1bq1rk1/pppp1pp1/5nn1/2b3N1/7Q/7Q/P5PP/qN3R1K w - - 0 15,b1c3,True,True,False,"['middlegame', 'mateIn2', 'mate', 'sacrifice', 'kingsideAttack', 'short']",1200.9490966796875,,h4h7 f6h7 h3h7,False
,,r1bb1k2/pp2R1np/5Np1/4p3/2B5/8/PPn2PPP/3R2K1 w - - 6 22,e7f7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",1403.0946044921875,,e7f7,True
,,5b1r/p1k1pp1p/2p2p2/3p4/8/2p2QN1/PrP1n1PP/KR5R b - - 5 21,b2b1,True,False,True,,,,,
,,1r1r2k1/2q1ppbp/p4np1/2p1N3/2R5/P3B1P1/4PPBP/3Q1RK1 b - - 0 21,c7e5,True,False,False,,,,,
,,1kbr3r/pp3N1p/2pq1bp1/5p2/1PPP1P2/2Q3BP/P5P1/R4RK1 b - - 0 21,f6d4,True,False,False,,,,,
,,r1bq1kr1/1p2b1p1/p3pnQp/2ppN3/3P4/2P1P1B1/PP3PPP/R3K2R w KQ - 3 19,g6f7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",981.2764282226562,,g6f7,True
,,2r3k1/4R3/5R1p/5N1P/6P1/1p1n1P2/6K1/2r5 b - - 1 36,c8c2,True,False,False,,,,,
,,8/p1Q2ppk/1nB1q1p1/8/5PP1/2PK3P/8/8 b - - 7 36,b6a4,True,False,False,,,,,
,,r4r1k/pp1bR2p/3B2p1/2PB4/3b4/8/P4PPP/R5K1 b - - 1 22,f8f2,True,False,False,,,,,
,,7k/6pp/p2P1b2/4pP2/2B1Q3/p1q3PP/7K/8 w - - 0 38,e4a8,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'short']",976.4835815429688,,e4a8 f6d8 a8d8,True
,,4rrk1/p4pp1/1p1p3p/6qn/2P5/1P3P1P/PBQ3P1/R4RK1 b - - 0 25,e8e2,True,False,False,,,,,
,,2R5/r4k2/Pr6/1PbP3p/2P2p2/4pK1P/R7/8 b - - 9 44,a7e7,True,False,False,,,,,
,,3r2k1/1Qp2ppp/5r2/2qP4/4b3/2N5/PP4PP/R1N1R2K b - - 1 24,f6f1,True,False,False,,,,,
,,3rk3/4ppbp/1qb3p1/p7/1p3P1P/4P1P1/P1Q1N1BK/4R3 w - - 2 24,g2c6,True,False,False,,,,,
,,r2qk2r/3nnppp/4b3/pp3pN1/3p3P/3P2B1/PPP5/R2QK1NR w KQkq - 2 17,g5e6,True,False,False,,,,,
,,rbb2rk1/1p3pp1/p3p2p/2B5/5R2/1Nn3P1/P1P3BP/5RK1 w - - 0 22,c5f8,True,False,False,,,,,
,,rnb4r/ppk1b2p/2p5/4p1BQ/2BqP1n1/N2P4/PPP3PP/R4R1K w - - 1 17,a3b5,True,False,False,,,,,
,,4q1k1/7p/8/2Q5/2b5/2B3P1/1P3PKP/3r4 w - - 0 36,c5g5,True,False,False,,,,,
,,5r2/p3k1bp/2ppp1q1/N3p1pQ/4P1B1/P2P2PP/5P2/6K1 w - - 4 25,h5g6,True,False,False,,,,,
,,2n5/5k2/5pp1/2K4p/PN5P/8/8/8 w - - 1 42,c5b5,True,False,False,,,,,
,,r1bk4/ppp2p2/2p2n1p/4r1p1/1b2P3/2N2PB1/PPP3PP/R3K2R w KQ - 0 13,e1c1,True,False,False,,,,,
,,2kr3r/ppp1p2p/5pp1/8/Q2q1n2/8/P4PPP/R3BRK1 w - - 0 19,a4d4,True,False,False,,,,,
,,rn3rk1/p2q1ppp/1pp2b2/6N1/3P4/2P3P1/P1Q1P1bP/R1B2RK1 w - - 0 15,c2h7,True,False,False,,,,,
,,1k1r1R2/ppq2Qpp/3pB3/2pP4/3b3P/6P1/PP4PK/8 w - - 6 27,f8d8,True,False,False,,,,,
,,r2q1rk1/pp3ppp/2n1p3/8/3PQ3/3B2PP/PPPR2P1/2K4R b - - 1 15,f7f5,True,False,False,,,,,
,,r5k1/1p3rpp/1P1pNp2/p1pqp3/5n2/6QP/P4P1K/B5R1 w - - 2 29,g3g7,True,False,False,,,,,
,,8/2B5/p4k1p/P5p1/1K4P1/7P/3n4/8 b - - 6 51,f6f7,True,False,False,,,,,
,,2r5/5pk1/4p1pp/p3P1P1/3RQ3/7r/q4P2/3R2K1 w - - 0 30,e4b7,True,False,False,,,,,
,,1R6/n2r1p2/2k1nKp1/7p/5N1P/6P1/5P2/8 w - - 30 63,f4e6,True,False,False,,,,,
,,2k4r/ppp2ppp/2b5/q4P2/2PP4/1Q6/P4PPP/R1B1R1K1 b - - 0 16,a5e1,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hangingPiece', 'kingsideAttack', 'oneMove']",632.8883666992188,,a5e1,True
,,1k1r3r/1pp2p2/p2p4/4b2N/NPP1Pq2/3P1P1Q/P6P/2R2R1K b - - 0 21,d8g8,True,False,False,,,,,
,,rnb1k1nr/pp2pp1p/3p2p1/8/4PP2/2q1BN2/P1P1Q1PP/R3KB1R w KQkq - 0 11,e3d2,True,False,False,,,,,
,,5r2/1QR1k1q1/3pB3/3Pn1n1/P6p/8/1B4PP/5RK1 b - - 2 29,g5f3,True,False,False,,,,,
,,4k3/1p4b1/4p2p/1PPpP1p1/1K4P1/p1B5/8/8 w - - 8 71,c5c6,True,False,True,,,,,
,,7k/pp4p1/1r5p/q7/2P1rp2/1P5P/P1Q2PP1/3R2K1 w - - 0 32,d1d8,True,False,False,,,,,
,,2r2b1r/1R5p/k4p2/p5p1/P7/2p2N2/5PPP/1RB3K1 b - - 1 29,c3c2,True,False,False,,,,,
,,5r1k/pp4bp/2n1Q1p1/q1Pn4/2B5/NP2PN2/PB1r1RPP/R5K1 b - - 0 16,d2f2,True,False,False,,,,,
,,kr1r4/pp4b1/Nqp1p1p1/3p1p1p/3P3P/2P1P3/PP3PP1/2KR3R w - - 0 26,a6c7,True,False,False,,,,,
,,4rrk1/ppp3pp/2n5/2bb1p2/7q/P2B1P1P/1PPBN1P1/R2QR2K b - - 4 18,h4h3,True,False,False,,,,,
,,3r4/p4p1p/2p5/r3pkP1/1PP5/P1K1RP2/5P2/4R3 b - - 0 36,a5a3,True,False,False,,,,,
,,N4b1r/1b1k1pp1/p1R5/2pPp3/Q1P1P1nq/3B2p1/PP3PP1/2B1R1K1 b - - 0 20,b7c6,True,False,False,,,,,
,,8/p7/1p1k3p/3p2p1/1Pb3P1/P1PBKPP1/8/8 b - - 1 41,c4d3,True,False,False,,,,,
,,r2q1rk1/1p1b1ppp/1n6/3pP3/1b1P4/N2QBN2/6PP/R4RK1 w - - 0 20,f3g5,True,False,False,,,,,
,,r3k2r/1b1p1ppp/pp1bp3/8/4P2q/1BN1BQ2/PPP2PP1/R4RK1 b kq - 2 14,h4h2,True,False,False,,,,,
,,r4rk1/5pp1/p1nbbq2/1p2p2Q/8/1P3N2/P1B2PPP/R3R1K1 w - - 2 20,h5h7,True,False,False,,,,,
,,r7/3r2k1/1p1N2p1/p2pP3/4p3/2R5/P4PPP/6K1 w - - 2 33,e5e6,True,False,True,,,,,
,,7r/2rkb3/Q3p3/2ppq3/2P5/2P1NRpP/PP6/5RK1 b - - 0 27,h8h3,True,False,False,,,,,
,,1r1r3k/1b3Pbp/p1q3pB/2p5/2p2n1Q/3P1P2/BP5P/R4RK1 w - - 0 26,h6g7,True,False,False,,,,,
,,6k1/6b1/3qP3/5Qp1/1P1p1P2/4p3/2P3PK/8 w - - 0 41,f5f7,True,False,False,,,,,
,,r4rk1/ppp1qpp1/3p1n1p/4n3/2B3b1/1Q3NB1/P4PPP/R4RK1 w - - 0 15,f3e5,True,False,False,,,,,
,,6k1/1bR3b1/p2p3p/1p1P1B2/1n3P1q/8/P2Q3P/6K1 w - - 2 29,f5e6,True,False,False,,,,,
,,r2qr1k1/5pPp/p4P1Q/2pb2B1/2p5/3P3P/1P6/1K3R2 w - - 1 30,f1f4,True,False,True,,,,,
,,r5k1/2Rp2pp/p4p2/Pp6/1P3q2/8/6PP/3Q2K1 w - - 0 27,d1d5,True,True,False,"['endgame', 'advantage', 'fork', 'short']",1316.430908203125,,d1d5 g8f8 d5a8,True
,,3b4/4kp2/4p1pp/p1P5/1PB1KP2/2P3P1/7P/8 b - - 0 29,a5a4,True,False,False,,,,,
,,r2q1r1k/pB4pp/3p4/5p2/2P2b2/1P6/PB5P/R2QR1K1 b - - 0 19,d8b6,True,False,True,,,,,
,,1Q6/5r1k/6pp/1pq5/p1b3n1/P1P3N1/1P1B1bP1/1B3R1K w - - 0 35,b1g6,True,False,True,,,,,
,,r1qn1k2/1bp2rpB/3P4/p5NQ/3P4/2P5/1P4PP/7K w - - 2 22,g5h7,True,False,False,,,,,
,,8/1p5k/6pp/3R4/1P2NbP1/5P2/3p1K2/2r5 w - - 3 43,e4f6,True,False,False,,,,,
,,3rk2r/pp3ppp/1q2p3/8/P1PP2b1/1Qn2N2/4BPPP/R3K2R w KQk - 0 16,b3b6,True,False,False,,,,,
,,4r2k/pp3p2/4pP1p/7Q/7P/6R1/P2q2P1/4rRK1 w - - 3 28,g3g7,True,False,False,,,,,
,,2r2rk1/1p3ppp/p1nq4/3p4/3P4/P2QPN1P/6P1/1BR2nK1 w - - 0 20,d3h7,True,False,False,,,,,
,,r1bnk2r/pp1p2pp/1b1P1p2/q2pNq2/7B/2P5/PP2P1PP/R2QKB1R w KQkq - 2 15,b2b4,True,False,False,,,,,
,,8/1p3Rpk/7p/8/1P6/r7/6PP/7K b - - 0 31,a3a1,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'rookEndgame', 'short']",492.3536071777344,,a3a1 f7f1 a1f1,True
,,r4rk1/1b2bppp/1q1p1n2/4p3/1QP5/2BP1NP1/5PBP/R4RK1 b - - 0 18,b6b4,True,False,False,,,,,
,,8/3n1k1p/2p2q2/pp3N2/2P2Q2/1P3KP1/5P1P/8 b - - 2 34,d7e5,True,False,False,,,,,
,,6rk/p6p/1p1R4/2p1q3/2P3Rp/P7/2P5/5K2 w - - 0 33,g4g8,True,False,False,,,,,
,,4q1k1/5ppp/R7/8/2P5/Pp3PBP/1b2R1PK/8 b - - 3 28,b2d4,True,False,False,,,,,
,,6k1/pq5p/4bp1B/4Q3/8/8/P4P2/3K4 b - - 1 43,e6g4,True,False,False,,,,,
,,8/6p1/p1Q5/8/6P1/1b3P2/1kNKR3/6q1 b - - 4 53,g1c1,True,False,False,,,,,
,,2r3k1/p4ppp/Q3p3/2rp4/4n3/P3qP2/4B1PP/R3R2K w - - 4 23,a6c8,True,False,False,,,,,
,,r1bqk2r/pp2bppp/3p1n2/1BpP4/8/6N1/PPP2PPP/R1BQK2R b KQkq - 7 11,d8a5,True,False,False,,,,,
,,5r1k/8/p2b1q1B/3P1R2/3p4/7P/PPQ3r1/6K1 w - - 0 27,c2g2,True,False,False,,,,,
,,1r4k1/pp3ppp/3b4/4NQ2/3P2nq/1P6/P4PPB/R4R1K b - - 2 22,h4h2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",1002.2772216796875,,h4h2,True
,,b5k1/5ppp/8/2p5/1p2qP1P/6P1/8/B2R2K1 w - - 0 39,d1d8,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",506.03265380859375,,d1d8 e4e8 d8e8,True
,,1k1r4/p1pr2q1/2P1pp2/P7/1P2Q2p/5P2/6P1/R4R1K b - - 0 31,d7d2,True,False,False,,,,,
,,r1q2rk1/2p2bp1/pp5p/2b2N2/2P1p1P1/P1Q4P/1P1BBP2/3RK3 w - - 2 24,c3g7,True,False,False,,,,,
,,r4rk1/pppb1ppp/n4n2/6B1/8/2qB1Q1P/P1P2PP1/3RR1K1 w - - 0 15,d3h7,True,True,False,"['middlegame', 'advantage', 'discoveredAttack', 'short']",1564.48828125,,d3h7 f6h7 f3c3,True
,,8/3R4/8/pBkpp3/P3Pb2/2PK4/6r1/8 b - - 2 44,g2d2,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",1038.0555419921875,,g2d2,True
,,8/8/8/1R6/6pk/1PP2p2/P4P1K/4r3 b - - 1 46,g4g3,True,False,False,,,,,
